Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
6.634408333,6.634408333,14.327505,14.327505,0.073892023,0.073892023,1.696999816,1.696999816,0,110,1,38,0,4,7,40,4,7,0,0,14,0,0,37,4,5,0,0,17,0,4.272727273,21.90909091,0,322,3,86,0,10,15,100,14,19,0,0,50,0,0,92,15,14,1,0,64,0,14.72727273,58.45454545
6.513201667,6.513201667,14.15207667,14.15207667,0.079541212,0.079541212,1.672440581,1.672440581,0,114,1,27,0,9,10,52,5,8,0,0,20,0,0,24,7,12,0,0,8,0,4.636363636,22.36363636,0,240,4,75,0,18,22,121,13,17,2,0,42,0,0,62,19,32,1,0,36,0,12.63636364,51.36363636
6.464038333,6.464038333,14.11776833,14.11776833,0.084269102,0.084269102,1.665229537,1.665229537,0,81,1,32,0,8,2,34,6,6,1,0,11,0,0,31,6,7,0,0,26,0,4.818181818,18.09090909,0,223,3,82,0,16,17,106,12,24,1,0,37,0,0,87,15,18,2,0,67,0,14,50.54545455
6.119683333,6.119683333,13.85968333,13.85968333,0.116908635,0.116908635,1.613394051,1.613394051,0,94,1,35,0,9,10,48,3,3,0,0,12,0,0,38,9,10,0,0,16,0,4.636363636,21.54545455,0,256,4,80,0,24,23,120,16,11,1,0,38,0,0,85,18,21,0,0,62,0,14.72727273,54.27272727
6.146928333,6.146928333,13.98019167,13.98019167,0.120623167,0.120623167,1.624966457,1.624966457,0,79,1,42,0,0,4,30,7,6,1,0,10,0,0,34,4,12,0,0,22,0,4.454545455,18.45454545,0,208,2,97,0,6,12,87,14,15,1,0,56,0,0,69,16,24,0,0,70,0,15.54545455,46
5.760608333,5.760608333,13.88672333,13.88672333,0.17034304,0.17034304,1.581449729,1.581449729,0,97,0,41,0,10,5,43,5,7,1,0,16,0,0,38,4,5,0,0,18,0,4.454545455,21.90909091,0,207,0,74,0,17,18,90,13,21,1,0,50,0,0,91,15,17,0,0,77,0,15.81818182,47
6.167548333,6.167548333,14.04027833,14.04027833,0.121449278,0.121449278,1.631402008,1.631402008,0,92,1,29,0,6,7,28,3,4,0,0,13,0,0,38,8,10,0,0,28,0,5.454545455,18.81818182,0,282,2,71,0,14,21,94,13,14,1,0,49,0,0,87,15,21,1,0,77,0,16.27272727,53
6.261076667,6.261076667,14.17419167,14.17419167,0.116552561,0.116552561,1.650244387,1.650244387,0,90,0,21,0,4,6,34,6,6,0,0,14,0,0,39,7,8,0,0,27,0,5.454545455,18.36363636,0,227,2,89,0,11,13,76,11,16,1,0,48,0,0,80,16,21,0,0,85,0,16,47.27272727
6.293858333,6.293858333,13.847555,13.847555,0.090979117,0.090979117,1.628962887,1.628962887,0,75,1,36,0,6,5,44,2,10,0,0,21,0,0,42,7,7,0,0,14,0,4.545454545,20,0,197,1,90,0,9,15,93,12,24,1,0,52,0,0,88,14,17,0,0,80,0,15.90909091,47.09090909
6.598966667,6.598966667,14.34798667,14.34798667,0.080154335,0.080154335,1.695176476,1.695176476,0,93,0,23,0,4,6,39,7,10,0,0,13,0,0,29,5,7,0,0,10,0,3.727272727,18.63636364,0,231,1,68,0,12,28,124,13,16,1,0,57,0,0,84,19,20,0,0,36,0,14.09090909,50.45454545
6.090773333,6.090773333,13.81966,13.81966,0.118534995,0.118534995,1.607672045,1.607672045,0,71,1,37,0,3,8,29,8,10,0,0,22,0,0,28,4,5,1,0,37,0,7.363636364,16.63636364,0,207,2,88,0,10,28,100,17,23,2,0,60,0,0,84,13,20,3,0,95,0,20,48.36363636
6.02673,6.02673,14.10669167,14.10669167,0.145550191,0.145550191,1.623040336,1.623040336,0,90,3,26,0,5,5,40,6,6,0,0,12,0,0,34,5,10,0,0,17,0,4.363636364,19.18181818,0,235,3,70,0,16,19,100,16,16,1,0,46,0,0,89,20,25,0,0,40,0,13.18181818,50.09090909
6.006588333,6.006588333,14.097055,14.097055,0.147823665,0.147823665,1.620415918,1.620415918,0,96,0,52,0,7,7,36,4,6,0,0,29,0,0,33,6,7,0,0,12,0,5.272727273,21.54545455,0,228,2,94,0,18,19,87,17,20,3,0,53,0,0,85,12,15,2,0,42,0,13.63636364,49.72727273
6.295295,6.295295,14.15319667,14.15319667,0.110406624,0.110406624,1.651913701,1.651913701,0,83,1,46,0,8,9,42,4,3,0,0,20,0,0,37,4,3,0,0,12,0,4.545454545,20.18181818,0,248,2,124,0,19,22,89,14,18,2,0,56,0,0,95,16,13,0,0,57,0,15.36363636,55.09090909
6.07589,6.07589,14.18731667,14.18731667,0.143475804,0.143475804,1.63370842,1.63370842,0,81,0,26,0,6,7,28,5,5,1,0,14,0,0,40,4,7,1,0,21,0,4.818181818,17.54545455,0,228,1,92,0,19,18,82,13,12,1,0,57,0,0,93,13,20,2,0,60,0,15,49.63636364
6.618935,6.618935,13.99624833,13.99624833,0.054184401,0.054184401,1.670809301,1.670809301,0,108,0,42,0,6,13,46,4,2,1,0,18,0,0,29,3,4,2,0,23,0,5.818181818,21.54545455,0,259,3,91,0,16,22,97,13,13,1,0,48,0,0,76,11,9,4,0,85,0,17,51
