Personal Fan Duration [mins],Personal Heater Duration [mins],Cooling Setpoint Up Duration [mins],Cooling Setpoint Down Duration [mins],Occupant #
0,240,4,0,11
0,300,1,0,11
0,300,0,11,11
0,300,3,0,11
0,240,4,0,11
0,300,0,0,11
0,180,0,9,11
0,240,1,0,11
0,227,8,11,11
0,214,0,0,11
0,180,9,0,11
0,300,0,0,11
0,157,7,0,11
0,0,0,0,11
0,203,5,0,11
0,300,12,7,11
0,129,13,0,11
0,300,12,0,11
0,240,10,0,11
0,240,0,0,11
0,0,0,0,11
0,180,3,5,11
0,240,0,0,11
0,175,0,0,11
0,180,0,0,11
0,256,0,0,11
0,199,0,0,11
0,180,3,0,11
0,180,4,6,11
0,180,4,0,11
0,240,0,0,11
0,175,8,0,11
0,138,0,0,11
0,240,10,0,11
0,240,7,0,11
0,0,9,3,11
