Personal Fan Duration [mins],Personal Heater Duration [mins],Cooling Setpoint Up Duration [mins],Cooling Setpoint Down Duration [mins],Occupant #
0,0,0,0,4
0,0,0,0,4
0,0,0,0,4
0,0,0,0,4
0,0,0,0,4
0,0,0,0,4
0,0,0,0,4
0,0,0,0,4
0,0,0,0,4
0,0,0,0,4
0,0,0,0,4
0,0,0,0,4
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,240,0,0,7
0,240,0,0,7
0,180,0,0,7
0,213,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,206,0,0,7
0,180,0,0,7
0,182,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,240,0,0,7
0,180,0,0,7
0,182,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,240,0,0,7
0,180,0,0,7
0,240,0,0,7
0,203,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,240,0,0,7
0,300,0,0,7
0,180,0,0,7
0,240,0,0,7
0,240,0,0,7
0,180,0,0,7
0,240,0,0,7
0,185,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,240,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,227,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,0,0,0,8
0,16,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,15,0,0,9
0,0,0,0,9
0,0,0,0,9
0,40,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,50,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,4,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,40,0,0,9
0,0,0,0,9
0,0,0,0,9
0,4,0,0,9
0,0,0,0,9
0,17,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,18,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,26,0,0,9
0,0,0,0,9
0,3,0,0,9
0,0,0,0,9
0,10,0,0,9
0,25,0,0,9
0,10,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,8,0,0,9
0,7,0,0,9
0,11,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,10,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,9
0,12,0,0,9
0,0,0,0,9
0,0,0,0,9
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,180,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,180,0,0,10
0,180,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,240,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,180,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,58,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,201,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,148,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,240,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,178,0,0,10
0,300,0,0,11
0,180,0,0,11
0,180,0,0,11
0,141,0,0,11
0,300,0,0,11
0,180,0,0,11
0,152,0,0,11
0,0,0,0,11
0,0,0,0,11
0,180,0,0,11
0,32,0,0,11
0,240,0,0,11
0,180,0,0,11
0,300,0,0,11
0,240,0,0,11
0,180,0,0,11
0,145,0,0,11
0,180,0,0,11
0,0,0,0,11
0,300,0,0,11
0,180,0,0,11
0,240,0,0,11
0,168,0,0,11
0,179,0,0,11
0,300,0,0,11
0,300,0,0,11
0,180,0,0,11
0,94,0,0,11
0,101,0,0,11
0,138,0,0,11
0,224,0,0,11
0,180,0,0,11
0,180,0,0,11
0,180,0,0,11
0,57,0,0,11
0,180,0,0,11
0,240,0,0,11
0,180,0,0,11
0,0,0,0,11
0,300,0,0,11
0,0,0,0,11
0,105,0,0,11
0,180,0,0,11
0,300,0,0,11
0,98,0,0,11
0,143,0,0,11
0,240,0,0,11
0,180,0,0,11
0,240,0,0,11
0,109,0,0,11
0,180,0,0,11
0,180,0,0,11
0,180,0,0,11
0,240,0,0,11
0,180,0,0,11
0,180,0,0,11
0,180,0,0,11
0,180,0,0,11
0,191,0,0,11
0,300,0,0,11
0,240,0,0,11
0,134,0,0,11
0,53,0,0,11
0,180,0,0,11
0,155,0,0,11
0,240,0,0,11
0,180,0,0,11
0,35,0,0,11
0,196,0,0,11
0,0,0,0,11
0,0,0,0,11
0,180,0,0,11
0,180,0,0,11
0,180,0,0,11
0,240,0,0,11
0,300,0,0,11
0,180,0,0,11
0,240,0,0,11
0,0,0,0,11
0,180,0,0,11
0,255,0,0,11
0,180,0,0,11
0,94,0,0,11
0,180,0,0,11
0,162,0,0,11
0,38,0,0,11
0,180,0,0,11
0,300,0,0,11
0,114,0,0,11
0,0,0,0,11
0,300,0,0,11
0,0,0,0,11
0,113,0,0,11
0,180,0,0,11
0,240,0,0,11
0,180,0,0,11
0,115,0,0,11
0,240,0,0,11
0,240,0,0,11
0,300,0,0,11
