Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
8.28868,16.90193,17.50035833,38.66685833,0.052741682,0.125766575,2.090308257,4.484978454,0,61,1,30,0,0,11,37,2,11,0,0,12,0,0,13,7,7,0,0,9,0,3.818181818,14.45454545,0,184,3,96,0,4,36,102,9,27,1,0,46,0,0,33,16,18,2,0,42,0,14.09090909,42.18181818
8.043241667,17.85249167,17.71828333,42.43978333,0.092096958,0.158690725,2.083360948,4.856520138,0,42,2,28,0,3,5,35,4,7,0,0,11,0,0,18,7,7,0,0,16,0,4.090909091,12.72727273,0,110,9,64,0,6,19,86,15,19,1,0,39,0,0,34,17,21,1,0,54,0,14.09090909,30.90909091
8.2603,18.06455,18.12852,44.20177,0.088695602,0.182632279,2.134513719,5.008102721,0,33,3,15,0,3,7,33,8,9,0,0,15,0,0,9,6,7,0,0,25,0,5.818181818,9.909090909,0,100,5,48,0,6,28,87,14,17,0,0,43,0,0,35,18,19,1,0,255,0,33.09090909,28.36363636
7.980188333,15.46093833,17.46157,36.70532,0.085971269,0.157564171,2.058234488,4.202262708,0,42,6,32,0,3,14,29,7,6,1,0,14,0,0,6,7,5,0,0,14,0,5.727272727,11.18181818,0,110,8,88,0,5,30,95,16,12,1,0,36,0,0,26,20,14,2,0,46,0,14.45454545,31.81818182
7.37279,11.21704,16.81320333,32.35120333,0.122976169,0.306545733,1.952386345,3.475840435,0,33,1,22,0,0,12,38,4,8,0,0,14,0,0,13,4,8,0,0,16,0,4.636363636,11.09090909,0,95,5,65,0,8,25,100,15,23,2,0,51,0,0,36,15,16,0,0,41,0,14,31.18181818
8.221565,16.793815,17.275035,38.956285,0.048156487,0.137812294,2.067140767,4.496357048,0,62,1,30,0,1,12,29,2,3,1,0,5,0,0,10,7,11,0,0,19,0,4.272727273,13.27272727,0,139,6,68,0,3,29,85,7,10,3,0,32,0,0,30,19,18,1,0,51,0,13.45454545,32.09090909
7.824963333,15.29071333,17.000605,35.023605,0.079448839,0.126833841,2.009143493,4.060628849,0,63,4,36,0,1,12,41,7,11,0,0,14,0,0,11,8,5,0,0,13,0,5.272727273,15.27272727,0,136,9,95,0,3,29,104,16,19,0,0,36,0,0,31,16,14,0,0,45,0,13.72727273,36.54545455
8.331003333,18.41700333,18.60766,48.59091,0.104561956,0.241956846,2.176967008,5.369070911,0,61,4,22,0,3,7,36,12,9,1,0,15,0,0,8,5,8,0,0,17,0,5.545454545,13.36363636,0,130,7,64,0,7,18,86,20,19,3,0,40,0,0,32,14,18,2,0,60,0,14.90909091,32.36363636
8.097428333,15.55717833,18.33681167,41.20581167,0.116811747,0.244903682,2.134656805,4.547309173,0,66,1,30,0,0,9,29,5,3,1,0,12,0,0,18,7,5,0,0,11,0,4.181818182,13.72727273,0,143,5,70,0,6,26,87,18,13,1,0,37,0,0,54,16,21,0,0,53,0,14.18181818,35.81818182
8.54068,18.32018,17.17498167,38.35973167,0.005451049,0.044822307,2.089855359,4.596196435,0,28,0,41,0,3,9,36,3,6,0,0,11,0,0,17,5,6,0,0,14,0,3.818181818,12.45454545,0,120,2,78,0,7,24,74,13,18,0,0,37,0,0,36,19,16,0,0,62,0,14.27272727,31.72727273
