Personal Fan Duration [mins],Personal Heater Duration [mins],Cooling Setpoint Up Duration [mins],Cooling Setpoint Down Duration [mins],Occupant #
46,0,0,0,4
54,0,0,59,4
56,0,0,14,4
101,0,0,0,4
63,0,0,0,4
8,0,0,0,4
40,0,0,0,4
29,0,0,0,4
96,0,0,0,4
76,0,17,0,4
62,0,0,0,4
81,0,0,0,4
41,0,0,0,4
53,0,0,0,4
0,0,0,0,4
108,0,0,0,4
53,0,11,0,4
53,0,0,0,4
40,0,55,53,4
48,0,0,0,4
54,0,0,0,4
65,0,0,30,4
84,0,0,0,4
120,0,0,0,4
0,0,0,0,4
51,0,0,0,4
49,0,39,27,4
94,0,0,0,4
65,0,0,0,4
151,0,0,0,4
65,0,0,0,4
42,0,0,0,4
84,0,0,0,4
120,0,0,0,4
0,0,0,0,4
51,0,0,0,4
49,0,39,27,4
94,0,0,0,4
65,0,0,0,4
151,0,0,0,4
65,0,0,0,4
42,0,0,0,4
84,0,0,0,4
120,0,0,0,4
0,0,0,0,4
51,0,0,0,4
49,0,39,27,4
94,0,0,0,4
65,0,0,0,4
151,0,0,0,4
65,0,0,0,4
42,0,0,0,4
84,0,0,0,4
120,0,0,0,4
0,0,0,0,4
51,0,0,0,4
49,0,39,27,4
94,0,0,0,4
65,0,0,0,4
151,0,0,0,4
65,0,0,0,4
42,0,0,0,4
84,0,0,0,4
120,0,0,0,4
0,0,0,0,4
51,0,0,0,4
49,0,39,27,4
94,0,0,0,4
65,0,0,0,4
151,0,0,0,4
65,0,0,0,4
42,0,0,0,4
84,0,0,0,4
120,0,0,0,4
0,0,0,0,4
51,0,0,0,4
49,0,39,27,4
94,0,0,0,4
65,0,0,0,4
151,0,0,0,4
65,0,0,0,4
42,0,0,0,4
84,0,0,0,4
120,0,0,0,4
0,0,0,0,4
51,0,0,0,4
49,0,39,27,4
0,0,0,0,5
34,0,0,0,5
29,0,0,0,5
56,0,0,56,5
0,0,30,0,5
0,0,0,57,5
33,0,0,0,5
152,0,0,0,5
70,0,0,0,5
27,0,0,0,5
91,0,0,0,5
31,0,0,0,5
39,0,0,0,5
0,0,0,0,5
0,0,0,0,5
5,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
84,0,0,0,5
0,0,17,23,5
48,0,0,0,5
93,0,0,0,5
22,0,0,0,5
0,0,0,0,5
27,0,0,0,5
0,0,0,0,5
20,0,11,0,5
21,0,0,0,5
19,0,55,4,5
53,0,0,0,5
17,0,0,0,5
29,0,0,54,5
0,0,0,0,5
0,0,0,46,5
11,0,0,0,5
26,3,0,0,5
0,11,39,0,5
43,0,0,0,5
11,0,0,0,5
5,0,0,0,5
15,0,0,0,5
61,0,0,0,5
0,0,0,0,5
0,0,0,46,5
11,0,0,0,5
26,3,0,0,5
0,11,39,0,5
43,0,0,0,5
11,0,0,0,5
5,0,0,0,5
15,0,0,0,5
61,0,0,0,5
0,0,0,0,5
0,0,0,46,5
11,0,0,0,5
26,3,0,0,5
0,11,39,0,5
43,0,0,0,5
11,0,0,0,5
5,0,0,0,5
15,0,0,0,5
61,0,0,0,5
0,0,0,0,5
0,0,0,46,5
11,0,0,0,5
26,3,0,0,5
0,11,39,0,5
43,0,0,0,5
11,0,0,0,5
5,0,0,0,5
15,0,0,0,5
61,0,0,0,5
0,0,0,0,5
0,0,0,46,5
11,0,0,0,5
26,3,0,0,5
0,11,39,0,5
43,0,0,0,5
11,0,0,0,5
5,0,0,0,5
15,0,0,0,5
61,0,0,0,5
0,0,0,0,5
0,0,0,46,5
11,0,0,0,5
26,3,0,0,5
0,11,39,0,5
43,0,0,0,5
11,0,0,0,5
5,0,0,0,5
15,0,0,0,5
61,0,0,0,5
0,0,0,0,5
0,0,0,46,5
11,0,0,0,5
26,3,0,0,5
0,11,39,0,5
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,56,6
0,0,30,0,6
0,0,0,57,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,180,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,17,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,11,0,6
0,0,0,0,6
0,0,55,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,30,6
0,0,0,0,6
0,180,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,39,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,180,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,39,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,180,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,39,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,180,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,39,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,180,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,39,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,180,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,39,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,180,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,39,0,6
0,240,7,0,7
0,240,0,0,7
0,180,0,0,7
0,213,24,56,7
0,180,30,0,7
0,240,0,57,7
0,180,58,0,7
0,180,0,0,7
0,240,25,0,7
0,180,0,0,7
0,180,59,0,7
0,180,0,0,7
0,180,37,0,7
0,180,9,0,7
0,180,0,0,7
0,173,0,0,7
0,180,24,0,7
0,180,0,0,7
0,180,57,0,7
0,240,0,0,7
0,180,0,0,7
0,174,0,0,7
0,180,17,0,7
0,180,0,0,7
0,180,29,0,7
0,232,45,0,7
0,240,36,0,7
0,180,0,0,7
0,180,5,0,7
0,180,11,0,7
0,180,36,0,7
0,240,55,0,7
0,180,58,0,7
0,240,29,0,7
0,180,6,30,7
0,180,0,0,7
0,180,0,0,7
0,207,55,0,7
0,240,38,0,7
0,222,41,0,7
0,180,43,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,207,55,0,7
0,240,38,0,7
0,222,41,0,7
0,180,43,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,207,55,0,7
0,240,38,0,7
0,222,41,0,7
0,180,43,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,207,55,0,7
0,240,38,0,7
0,222,41,0,7
0,180,43,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,207,55,0,7
0,240,38,0,7
0,222,41,0,7
0,180,43,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,207,55,0,7
0,240,38,0,7
0,222,41,0,7
0,180,43,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,207,55,0,7
0,240,38,0,7
0,222,41,0,7
180,0,0,0,8
180,0,0,0,8
240,0,0,56,8
180,0,0,56,8
180,0,30,51,8
180,0,0,57,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
240,0,0,0,8
180,0,0,50,8
180,0,0,0,8
240,0,0,0,8
178,0,0,46,8
180,0,0,52,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
240,0,0,0,8
240,0,0,0,8
240,0,0,0,8
180,0,17,52,8
180,0,0,0,8
180,0,0,0,8
240,0,0,0,8
240,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,11,0,8
180,0,0,0,8
180,0,55,46,8
180,0,0,0,8
180,0,0,0,8
240,0,0,30,8
180,0,0,0,8
180,0,0,45,8
180,0,0,0,8
180,0,0,0,8
240,0,39,56,8
180,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,45,8
180,0,0,0,8
180,0,0,0,8
240,0,39,56,8
180,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,45,8
180,0,0,0,8
180,0,0,0,8
240,0,39,56,8
180,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,45,8
180,0,0,0,8
180,0,0,0,8
240,0,39,56,8
180,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,45,8
180,0,0,0,8
180,0,0,0,8
240,0,39,56,8
180,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,45,8
180,0,0,0,8
180,0,0,0,8
240,0,39,56,8
180,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,45,8
180,0,0,0,8
180,0,0,0,8
240,0,39,56,8
39,0,0,0,9
81,0,0,0,9
37,0,0,0,9
41,0,0,56,9
41,0,30,0,9
85,0,0,57,9
89,0,0,0,9
109,0,0,0,9
37,0,0,0,9
41,13,0,0,9
138,0,0,0,9
105,0,0,0,9
90,0,0,0,9
54,0,0,0,9
62,0,0,0,9
97,0,0,0,9
100,0,0,0,9
116,0,0,0,9
11,0,0,0,9
16,0,0,0,9
103,0,0,0,9
61,0,0,0,9
90,0,17,0,9
93,0,0,0,9
41,27,0,0,9
115,0,0,0,9
34,0,0,0,9
135,0,0,0,9
83,0,0,0,9
49,0,11,0,9
82,0,0,0,9
36,0,55,0,9
76,0,0,0,9
81,0,29,0,9
25,0,0,30,9
97,0,0,0,9
105,0,0,0,9
46,0,0,0,9
76,0,0,0,9
42,0,39,0,9
107,0,0,0,9
84,0,0,0,9
79,0,0,0,9
62,0,0,0,9
128,0,0,0,9
97,0,0,0,9
105,0,0,0,9
46,0,0,0,9
76,0,0,0,9
42,0,39,0,9
107,0,0,0,9
84,0,0,0,9
79,0,0,0,9
62,0,0,0,9
128,0,0,0,9
97,0,0,0,9
105,0,0,0,9
46,0,0,0,9
76,0,0,0,9
42,0,39,0,9
107,0,0,0,9
84,0,0,0,9
79,0,0,0,9
62,0,0,0,9
128,0,0,0,9
97,0,0,0,9
105,0,0,0,9
46,0,0,0,9
76,0,0,0,9
42,0,39,0,9
107,0,0,0,9
84,0,0,0,9
79,0,0,0,9
62,0,0,0,9
128,0,0,0,9
97,0,0,0,9
105,0,0,0,9
46,0,0,0,9
76,0,0,0,9
42,0,39,0,9
107,0,0,0,9
84,0,0,0,9
79,0,0,0,9
62,0,0,0,9
128,0,0,0,9
97,0,0,0,9
105,0,0,0,9
46,0,0,0,9
76,0,0,0,9
42,0,39,0,9
107,0,0,0,9
84,0,0,0,9
79,0,0,0,9
62,0,0,0,9
128,0,0,0,9
97,0,0,0,9
105,0,0,0,9
46,0,0,0,9
76,0,0,0,9
42,0,39,0,9
0,0,0,0,10
0,180,0,0,10
0,0,0,0,10
0,0,0,56,10
0,0,30,0,10
0,0,0,57,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,17,0,10
0,0,0,0,10
0,0,0,0,10
0,180,0,0,10
0,0,0,0,10
0,0,0,0,10
0,180,0,0,10
0,0,11,0,10
0,0,0,0,10
0,0,55,0,10
0,0,0,0,10
0,0,29,0,10
0,0,0,30,10
0,240,0,0,10
0,240,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,39,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,240,0,0,10
0,240,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,39,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,240,0,0,10
0,240,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,39,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,240,0,0,10
0,240,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,39,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,240,0,0,10
0,240,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,39,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,240,0,0,10
0,240,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,39,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,240,0,0,10
0,240,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,39,0,10
0,254,0,0,11
0,121,4,0,11
0,180,0,0,11
0,119,0,56,11
0,300,30,0,11
0,180,0,57,11
0,152,36,0,11
0,0,22,0,11
0,146,0,0,11
0,0,0,0,11
0,101,0,0,11
0,238,0,0,11
0,300,49,0,11
0,240,54,0,11
0,180,0,0,11
0,221,0,0,11
0,180,52,0,11
0,120,56,0,11
0,0,0,0,11
0,300,58,0,11
0,300,44,0,11
0,180,0,0,11
0,0,17,0,11
0,300,0,0,11
0,240,0,0,11
0,180,36,0,11
0,180,0,0,11
0,240,47,0,11
0,0,36,0,11
0,25,11,0,11
0,240,9,0,11
0,180,55,0,11
0,240,26,0,11
0,300,29,0,11
0,240,0,30,11
0,109,0,0,11
0,300,0,0,11
0,160,0,0,11
0,180,25,0,11
0,240,39,0,11
0,240,42,0,11
0,11,57,0,11
0,180,0,0,11
0,0,18,0,11
0,180,24,0,11
0,109,0,0,11
0,300,0,0,11
0,160,0,0,11
0,180,25,0,11
0,240,39,0,11
0,240,42,0,11
0,11,57,0,11
0,180,0,0,11
0,0,18,0,11
0,180,24,0,11
0,109,0,0,11
0,300,0,0,11
0,160,0,0,11
0,180,25,0,11
0,240,39,0,11
0,240,42,0,11
0,11,57,0,11
0,180,0,0,11
0,0,18,0,11
0,180,24,0,11
0,109,0,0,11
0,300,0,0,11
0,160,0,0,11
0,180,25,0,11
0,240,39,0,11
0,240,42,0,11
0,11,57,0,11
0,180,0,0,11
0,0,18,0,11
0,180,24,0,11
0,109,0,0,11
0,300,0,0,11
0,160,0,0,11
0,180,25,0,11
0,240,39,0,11
0,240,42,0,11
0,11,57,0,11
0,180,0,0,11
0,0,18,0,11
0,180,24,0,11
0,109,0,0,11
0,300,0,0,11
0,160,0,0,11
0,180,25,0,11
0,240,39,0,11
0,240,42,0,11
0,11,57,0,11
0,180,0,0,11
0,0,18,0,11
0,180,24,0,11
0,109,0,0,11
0,300,0,0,11
0,160,0,0,11
0,180,25,0,11
0,240,39,0,11
