Personal Fan Duration [mins],Personal Heater Duration [mins],Cooling Setpoint Up Duration [mins],Cooling Setpoint Down Duration [mins],Occupant #
134,0,0,0,4
75,0,0,0,4
86,0,0,106,4
63,0,0,0,4
78,0,0,0,4
18,0,0,0,4
49,0,0,0,4
11,0,0,30,4
68,0,0,58,4
0,0,33,0,4
33,0,0,0,4
122,0,0,0,4
105,0,0,0,4
74,0,0,0,4
94,0,0,0,4
91,0,0,24,4
120,0,0,0,4
88,0,0,50,4
42,0,0,0,4
27,13,0,9,4
156,0,0,0,4
173,0,0,0,4
63,0,0,50,4
26,0,0,0,4
53,0,0,0,4
66,0,0,0,4
88,0,7,0,4
51,0,0,0,4
69,0,0,0,4
48,0,0,0,4
184,0,0,0,4
106,0,0,0,4
154,0,0,0,4
25,0,0,55,4
30,0,10,0,4
25,0,0,0,4
55,0,49,0,4
56,0,0,4,4
38,0,32,0,4
121,0,0,0,4
124,0,0,0,4
66,0,0,0,4
40,0,0,0,4
0,0,0,0,4
53,0,56,0,4
65,0,0,0,4
0,0,0,13,4
88,0,0,0,4
37,0,0,0,4
38,0,0,0,4
120,0,0,12,4
58,0,0,0,4
0,0,0,0,4
48,0,0,52,4
0,0,0,0,4
78,0,0,0,4
60,0,0,45,4
89,0,0,48,4
39,0,0,0,4
105,0,0,0,4
60,0,0,0,4
0,0,0,0,4
16,0,0,0,4
26,0,0,0,4
146,0,0,45,4
48,0,0,0,4
106,0,0,0,4
47,0,0,0,4
46,0,0,0,4
32,0,0,0,4
87,0,0,0,4
107,0,0,0,4
57,0,0,50,4
50,0,0,21,4
157,0,0,0,4
25,0,0,0,4
20,0,45,41,4
144,0,0,0,4
68,0,0,39,4
45,0,0,36,4
114,0,0,0,4
0,0,0,0,4
38,0,0,0,4
131,0,0,0,4
54,0,0,6,4
105,0,0,0,4
88,0,0,0,4
0,0,0,0,5
67,0,0,0,5
29,0,0,56,5
90,0,0,19,5
80,0,0,22,5
45,0,0,57,5
27,0,0,0,5
177,0,0,0,5
56,0,0,0,5
23,0,0,0,5
0,0,0,0,5
55,0,0,0,5
0,0,0,0,5
0,0,0,0,5
31,0,0,0,5
33,0,0,59,5
41,0,0,0,5
61,0,0,0,5
0,0,0,0,5
45,0,0,0,5
0,0,0,30,5
57,0,0,20,5
0,0,33,0,5
43,0,0,0,5
80,0,0,0,5
0,0,0,0,5
49,0,0,0,5
0,0,0,0,5
76,0,0,24,5
0,0,0,0,5
62,0,0,50,5
0,0,0,0,5
0,0,0,0,5
20,0,0,0,5
60,0,0,0,5
51,0,0,0,5
0,0,0,0,5
0,0,0,0,5
31,0,0,0,5
0,0,7,1,5
67,0,0,0,5
0,0,0,0,5
18,0,0,0,5
103,0,0,0,5
12,0,0,0,5
22,0,0,0,5
6,0,0,57,5
0,0,10,0,5
0,0,0,0,5
0,0,49,0,5
0,0,0,0,5
0,0,32,0,5
114,0,0,0,5
0,0,0,0,5
29,0,0,0,5
29,0,0,0,5
0,0,0,0,5
0,0,56,0,5
76,0,0,0,5
46,0,0,0,5
0,0,0,0,5
20,0,0,0,5
57,0,0,0,5
0,0,0,0,5
36,0,0,0,5
97,0,0,0,5
18,0,0,52,5
18,0,0,0,5
11,0,0,0,5
0,0,0,45,5
42,0,0,48,5
18,0,0,0,5
21,0,0,0,5
33,0,0,0,5
59,0,0,0,5
18,0,0,0,5
0,0,0,0,5
0,0,0,45,5
0,0,0,0,5
62,0,0,0,5
0,0,0,0,5
17,0,0,0,5
83,0,0,0,5
53,0,0,0,5
51,0,0,0,5
0,0,0,50,5
0,0,0,0,5
33,0,0,0,5
0,0,0,0,5
0,0,45,0,5
11,0,0,0,5
39,0,0,39,5
0,0,0,0,5
20,0,0,0,5
0,0,0,0,5
18,0,0,2,5
100,0,0,0,5
0,0,0,0,5
13,0,0,0,5
0,0,0,0,5
0,0,0,0,6
0,0,0,0,6
0,0,0,56,6
0,0,0,0,6
0,0,0,22,6
0,0,0,57,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,59,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,30,6
0,0,0,20,6
0,0,33,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,24,6
0,0,0,0,6
0,0,0,50,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,7,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,10,0,6
0,0,0,0,6
0,0,49,0,6
0,0,0,0,6
0,0,32,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,56,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,28,0,6
0,0,0,0,6
0,0,0,52,6
0,0,0,0,6
0,0,0,0,6
0,0,0,45,6
0,0,0,48,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,45,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,50,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,45,0,6
0,0,0,0,6
0,0,0,39,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,240,0,0,7
0,240,0,0,7
0,180,51,56,7
0,213,14,0,7
0,180,0,22,7
0,240,0,57,7
0,180,0,0,7
0,176,0,0,7
0,240,30,0,7
0,176,44,0,7
0,180,0,0,7
0,180,0,0,7
0,180,55,0,7
0,240,52,0,7
0,180,0,0,7
0,180,0,59,7
0,206,0,0,7
0,180,50,0,7
0,182,0,0,7
0,180,0,0,7
0,240,0,30,7
0,180,0,20,7
0,180,33,0,7
0,240,14,0,7
0,180,0,0,7
0,180,0,0,7
0,180,53,0,7
0,180,35,0,7
0,180,0,24,7
0,180,20,0,7
0,180,32,50,7
0,180,0,0,7
0,180,0,0,7
0,180,24,0,7
0,180,56,0,7
0,240,0,0,7
0,180,0,0,7
0,180,15,0,7
0,278,15,0,7
0,240,7,0,7
0,180,29,0,7
0,226,41,0,7
0,240,14,0,7
0,180,57,0,7
0,180,0,0,7
0,180,0,0,7
0,180,0,0,7
0,180,10,0,7
0,113,0,0,7
0,180,49,0,7
0,240,0,0,7
0,240,32,0,7
0,180,39,0,7
0,240,32,0,7
0,240,52,0,7
0,180,25,0,7
0,161,46,0,7
0,180,56,0,7
0,240,0,0,7
0,180,0,0,7
0,180,31,0,7
0,180,0,0,7
0,210,47,0,7
0,180,0,0,7
0,156,0,0,7
0,180,0,0,7
0,180,0,52,7
0,165,28,0,7
0,180,24,0,7
0,180,0,45,7
0,180,5,48,7
0,166,34,0,7
0,180,24,0,7
0,240,0,0,7
