Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins]
4.45625,4.666,12.62986,13.12186,0.294331053550871,0.288820334922031,1.36425847956,1.42082330556,0,62,1,12,0,6,8,39,4,9,0,0,5,0,0,25,9,11,1,0,18,0
4.45625,4.6975,12.62986,13.16386,0.294331053550871,0.286303561417396,1.36425847956,1.42693783356,0,62,3,39,0,5,2,30,5,16,0,0,7,0,0,20,6,10,0,0,14,0
4.45625,4.72425,12.62986,13.2803599999999,0.294331053550871,0.288535852943746,1.36425847956,1.43816421456,0,101,0,19,0,3,5,36,5,15,0,0,9,0,0,20,5,6,0,0,11,0
4.45625,4.658,12.62986,13.12386,0.294331053550871,0.290147868081495,1.36425847956,1.42021592556,0,66,1,36,0,2,5,45,5,6,0,0,10,0,0,12,3,3,0,0,7,0
4.45625,4.647,12.62986,13.08911,0.294331053550871,0.289944083287558,1.36425847956,1.41658155306,0,55,2,49,0,4,10,64,5,12,0,0,10,0,0,20,4,6,0,0,11,0
4.45625,4.68475,12.62986,13.16186,0.294331053550871,0.288132528381247,1.36425847956,1.42558259556,0,85,2,27,0,4,6,67,5,12,0,0,13,0,0,19,9,6,0,0,9,0
4.45625,4.6745,12.62986,13.1663599999999,0.294331053550871,0.289932828815254,1.36425847956,1.42494901656,0,86,0,34,0,6,4,41,4,7,1,0,6,0,0,17,5,6,0,0,7,0
4.45625,4.65625,12.62986,13.07286,0.294331053550871,0.287646314578447,1.36425847956,1.41624345756,0,77,1,22,0,4,7,31,4,12,0,0,7,0,0,12,1,8,0,0,17,0
4.45625,4.6225,12.62986,13.00386,0.294331053550871,0.289057249155251,1.36425847956,1.40790067356,0,50,0,56,0,1,8,38,4,13,0,0,11,0,0,18,3,8,1,0,21,0
4.45625,4.69175,12.62986,13.17711,0.294331053550871,0.287893931218606,1.36425847956,1.42738303506,0,65,3,39,0,5,7,29,3,11,0,0,10,0,0,22,4,4,1,0,8,0
4.45625,4.698,12.62986,13.18561,0.294331053550871,0.287404981642867,1.36425847956,1.42860867606,0,79,3,24,0,2,12,43,7,17,0,0,11,0,0,18,7,6,0,0,15,0
4.45625,4.683,12.62986,13.17836,0.294331053550871,0.289289410821984,1.36425847956,1.42664873256,0,50,2,25,0,0,8,37,5,15,1,0,11,0,0,19,1,7,0,0,16,0
4.45625,4.6745,12.62986,13.13386,0.294331053550871,0.288175753358114,1.36425847956,1.42252302156,0,57,1,29,0,5,3,31,1,14,0,0,14,0,0,18,6,6,0,0,11,0
4.45625,4.70325,12.62986,13.16536,0.294331053550871,0.28551137226783,1.36425847956,1.42759366056,0,78,4,32,0,5,10,25,5,4,0,0,13,0,0,25,9,1,0,0,6,0
4.45625,4.721,12.62986,13.14611,0.294331053550871,0.2817647197536,1.36425847956,1.42783559106,0,66,5,27,0,5,9,42,3,12,0,0,11,0,0,21,6,8,0,0,25,0
4.45625,4.6705,12.62986,13.09411,0.294331053550871,0.286625818784171,1.36425847956,1.41917750706,0,65,0,11,0,2,10,49,4,8,0,0,6,0,0,29,9,7,0,0,12,0
4.45625,4.70425,12.62986,13.23636,0.294331053550871,0.289192799228791,1.36425847956,1.43298811056,0,55,2,41,0,1,9,40,1,6,0,0,9,0,0,20,6,10,0,0,22,0
4.45625,4.65725,12.62986,13.12411,0.294331053550871,0.290275683455869,1.36425847956,1.42016364906,0,57,1,47,0,1,13,49,2,5,0,0,12,0,0,19,6,8,0,0,13,0
4.45625,4.67125,12.62986,13.13886,0.294331053550871,0.288941354120525,1.36425847956,1.42258885356,0,60,1,21,0,4,6,32,3,13,0,0,17,0,0,20,9,6,1,0,21,0
4.45625,4.67,12.62986,13.15661,0.294331053550871,0.29009068445443,1.36425847956,1.42379559006,0,58,0,25,0,1,9,25,2,15,0,0,20,0,0,23,4,8,0,0,13,0
4.45625,4.70125,12.62986,13.11411,0.294331053550871,0.283024162524182,1.36425847956,1.42357888506,0,76,0,30,0,1,9,29,5,14,0,0,12,0,0,21,7,12,0,0,19,0
4.45625,4.66125,12.62986,13.12911,0.294331053550871,0.289936636984533,1.36425847956,1.42091521506,0,82,4,30,0,1,8,31,6,9,0,0,18,0,0,21,7,9,1,0,19,0
4.45625,4.6745,12.62986,13.1638599999999,0.294331053550871,0.289797977189062,1.36425847956,1.42476240156,0,95,1,43,0,4,8,39,7,12,1,0,17,0,0,19,3,6,0,0,5,0
